Order_ID,Order_Date,Customer_Name,Country,Region,Product_Category,Product_Sub_Category,Product_Name,Sales
BN-2013-8249195,2013-11-09,Gracie Hicks,United Kingdom,North,Office Supplies,Fasteners,"OIC Thumb Tacks, Assorted Sizes",23
BN-2013-8249195,2013-11-09,Gracie Hicks,United Kingdom,North,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",5
BN-2013-8249195,2013-11-09,Gracie Hicks,United Kingdom,North,Office Supplies,Storage,"Fellowes File Cart, Single Width",481
BN-2013-8249195,2013-11-09,Gracie Hicks,United Kingdom,North,Office Supplies,Storage,"Tenex Lockers, Blue",408
AZ-2013-881740,2013-11-11,Luz Reilly,Belgium,Central,Office Supplies,Art,"Boston Sketch Pad, Easy-Erase",98
AZ-2013-881740,2013-11-11,Luz Reilly,Belgium,Central,Office Supplies,Storage,"Fellowes Trays, Wire Frame",226
AZ-2013-7397368,2013-11-11,Freddie Kaur,Spain,South,Furniture,Chairs,"Harbour Creations Bag Chairs, Adjustable",308
AZ-2013-9091155,2013-11-11,Dominic Jordan,United Kingdom,North,Office Supplies,Art,"Boston Pens, Fluorescent",46
AZ-2013-9091155,2013-11-11,Dominic Jordan,United Kingdom,North,Office Supplies,Paper,"Eaton Note Cards, Premium",56
BN-2013-2852434,2013-11-11,Max Craig,Italy,South,Office Supplies,Storage,"Eldon Lockers, Blue",237
AZ-2013-7397368,2013-11-11,Freddie Kaur,Spain,South,Technology,Phones,"Cisco Headset, Full Size",81
AZ-2013-6132734,2013-11-11,Ewan Hyde,France,Central,Furniture,Furnishings,"Rubbermaid Stacking Tray, Erganomic",44
BN-2013-5807388,2013-11-11,Alice Black,Netherlands,Central,Technology,Phones,"Samsung Audio Dock, Cordless",339
AZ-2013-9006218,2013-11-11,Summer Hayward,Germany,Central,Furniture,Bookcases,"Bush 3-Shelf Cabinet, Metal",771
BN-2013-8558415,2013-11-11,Piper Wilder-Neligan,Sweden,North,Furniture,Bookcases,"Dania Stackable Bookrack, Mobile",182
BN-2013-8558415,2013-11-11,Piper Wilder-Neligan,Sweden,North,Furniture,Tables,"Lesro Round Table, Adjustable Height",954
AZ-2013-9006218,2013-11-11,Summer Hayward,Germany,Central,Office Supplies,Storage,"Smead Box, Single Width",49
BN-2013-8558415,2013-11-11,Piper Wilder-Neligan,Sweden,North,Office Supplies,Appliances,"Cuisinart Blender, White",195
AZ-2013-9006218,2013-11-11,Summer Hayward,Germany,Central,Technology,Phones,"Motorola Office Telephone, VoIP",216
AZ-2013-9006218,2013-11-11,Summer Hayward,Germany,Central,Technology,Phones,"Motorola Speaker Phone, Cordless",133
AZ-2013-9006218,2013-11-11,Summer Hayward,Germany,Central,Technology,Phones,"Motorola Speaker Phone, VoIP",390
AZ-2013-9006218,2013-11-11,Summer Hayward,Germany,Central,Technology,Phones,"Samsung Signal Booster, Full Size",1103
AZ-2013-1444287,2013-11-12,Adam Peacock,Germany,Central,Office Supplies,Fasteners,"Advantus Staples, 12 Pack",21
AZ-2013-1444287,2013-11-12,Adam Peacock,Germany,Central,Technology,Accessories,"SanDisk Mouse, Erganomic",325
AZ-2013-135124,2013-11-12,Judy Rodriquez,France,Central,Office Supplies,Labels,"Hon File Folder Labels, 5000 Label Set",18
AZ-2013-9306812,2013-11-12,Florence Wark,France,Central,Office Supplies,Fasteners,"OIC Staples, Bulk Pack",68
BN-2013-2514877,2013-11-12,Juanita Smalls,United Kingdom,North,Office Supplies,Labels,"Smead File Folder Labels, Adjustable",43
AZ-2013-1120520,2013-11-12,Lola Hughes,United Kingdom,North,Office Supplies,Storage,"Eldon Lockers, Industrial",357
BN-2013-8485680,2013-11-13,Kazuko Mason,Germany,Central,Office Supplies,Supplies,"Fiskars Scissors, High Speed",116
AZ-2013-5945845,2013-11-13,Faith Greenwood,United Kingdom,North,Technology,Phones,"Samsung Speaker Phone, VoIP",247
BN-2013-3695391,2013-11-13,Jordan Peacock,France,Central,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",2892
AZ-2013-2468600,2013-11-13,Declan Dundas,Italy,South,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",287
AZ-2013-6980084,2013-11-13,Karla Dunkley,France,Central,Office Supplies,Appliances,"Hoover Stove, Black",1533
AZ-2013-6980084,2013-11-13,Karla Dunkley,France,Central,Office Supplies,Storage,"Fellowes Shelving, Blue",260
BN-2013-3695391,2013-11-13,Jordan Peacock,France,Central,Office Supplies,Storage,"Smead File Cart, Single Width",464
BN-2013-3695391,2013-11-13,Jordan Peacock,France,Central,Office Supplies,Supplies,"Acme Scissors, Serrated",66
AZ-2013-2468600,2013-11-13,Declan Dundas,Italy,South,Office Supplies,Binders,"Avery Binder Covers, Economy",77
AZ-2013-2468600,2013-11-13,Declan Dundas,Italy,South,Office Supplies,Storage,"Tenex Box, Blue",30
BN-2013-3695391,2013-11-13,Jordan Peacock,France,Central,Technology,Copiers,"Sharp Ink, Digital",316
AZ-2013-3326917,2013-11-13,Karon Shah,Germany,Central,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",75
AZ-2013-1311863,2013-11-14,Leroy Dudley,France,Central,Office Supplies,Binders,"Cardinal Binder Covers, Recycled",74
AZ-2013-1311863,2013-11-14,Leroy Dudley,France,Central,Office Supplies,Storage,"Rogers Trays, Blue",167
AZ-2013-242926,2013-11-14,Isabelle Radcliffe,Austria,Central,Office Supplies,Paper,"Enermax Cards & Envelopes, Premium",141
AZ-2013-1311863,2013-11-14,Leroy Dudley,France,Central,Technology,Phones,"Nokia Audio Dock, Full Size",428
AZ-2013-7597474,2013-11-14,Freddie Kaur,Germany,Central,Office Supplies,Art,"BIC Highlighters, Fluorescent",283
AZ-2013-7597474,2013-11-14,Freddie Kaur,Germany,Central,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",18
AZ-2013-4982500,2013-11-15,Faith Chambers,Germany,Central,Office Supplies,Appliances,"Hamilton Beach Toaster, Black",256
AZ-2013-4982500,2013-11-15,Faith Chambers,Germany,Central,Office Supplies,Binders,"Avery Hole Reinforcements, Economy",13
AZ-2013-4982500,2013-11-15,Faith Chambers,Germany,Central,Office Supplies,Storage,"Fellowes Box, Industrial",54
AZ-2013-8803933,2013-11-15,Justin Armit,United Kingdom,North,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Assorted Sizes",22
AZ-2013-8803933,2013-11-15,Justin Armit,United Kingdom,North,Office Supplies,Supplies,"Fiskars Trimmer, Steel",542
AZ-2013-7943122,2013-11-15,George Bryan,France,Central,Furniture,Chairs,"Novimex Steel Folding Chair, Black",96
BN-2013-2735217,2013-11-15,Madelyn Anderson,France,Central,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",88
BN-2013-2735217,2013-11-15,Madelyn Anderson,France,Central,Furniture,Tables,"Bevis Computer Table, with Bottom Storage",1291
AZ-2013-2010603,2013-11-16,Jasmine Slater,France,Central,Furniture,Furnishings,"Eldon Clock, Black",339
AZ-2013-2010603,2013-11-16,Jasmine Slater,France,Central,Office Supplies,Art,"Binney & Smith Canvas, Water Color",55
AZ-2013-2010603,2013-11-16,Jasmine Slater,France,Central,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",141
AZ-2013-2010603,2013-11-16,Jasmine Slater,France,Central,Office Supplies,Storage,"Tenex File Cart, Single Width",242
AZ-2013-2010603,2013-11-16,Jasmine Slater,France,Central,Technology,Phones,"Apple Headset, Cordless",194
BN-2013-1829303,2013-11-16,Ewan O'Neill,Italy,South,Furniture,Chairs,"Hon Rocking Chair, Red",104
AZ-2013-4780772,2013-11-16,Angelina Hurst,Germany,Central,Furniture,Chairs,"Harbour Creations Executive Leather Armchair, Adjustable",848
AZ-2013-684636,2013-11-17,Rachel Tyler,United Kingdom,North,Office Supplies,Storage,"Rogers Box, Blue",96
AZ-2013-2890966,2013-11-17,Harvey Daniels,United Kingdom,North,Technology,Phones,"Nokia Smart Phone, Cordless",2290
AZ-2013-7287311,2013-11-18,Kenneth Gonzales,United Kingdom,North,Office Supplies,Storage,"Rogers File Cart, Single Width",708
AZ-2013-7462248,2013-11-18,Maria Kennedy,Italy,South,Office Supplies,Art,"BIC Pens, Easy-Erase",29
AZ-2013-7462248,2013-11-18,Maria Kennedy,Italy,South,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",76
BN-2013-6496394,2013-11-18,Beverly Brooks,United Kingdom,North,Office Supplies,Storage,"Smead Lockers, Wire Frame",296
BN-2013-6496394,2013-11-18,Beverly Brooks,United Kingdom,North,Office Supplies,Supplies,"Elite Scissors, High Speed",23
BN-2013-4955166,2013-11-18,Phoebe Moore,France,Central,Technology,Phones,"Nokia Office Telephone, with Caller ID",166
BN-2013-4370174,2013-11-18,Ashley Baldwinson,United Kingdom,North,Furniture,Furnishings,"Eldon Clock, Durable",225
AZ-2013-6322927,2013-11-19,Jose Gambino,United Kingdom,North,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",198
AZ-2013-6322927,2013-11-19,Jose Gambino,United Kingdom,North,Office Supplies,Storage,"Eldon Lockers, Industrial",794
AZ-2013-6322927,2013-11-19,Jose Gambino,United Kingdom,North,Office Supplies,Storage,"Rogers Trays, Single Width",494
AZ-2013-6322927,2013-11-19,Jose Gambino,United Kingdom,North,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",79
AZ-2013-7204904,2013-11-19,Eleanor Doyle,United Kingdom,North,Technology,Accessories,"Belkin Mouse, USB",164
AZ-2013-2652183,2013-11-19,David Arnold,Denmark,North,Office Supplies,Fasteners,"Accos Clamps, 12 Pack",47
AZ-2013-3656949,2013-11-19,Jose Gambino,Italy,South,Office Supplies,Binders,"Avery Index Tab, Clear",19
AZ-2013-3656949,2013-11-19,Jose Gambino,Italy,South,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",21
AZ-2013-6529496,2013-11-19,Charlie Smithies,United Kingdom,North,Technology,Machines,"Panasonic Printer, Durable",800
AZ-2013-6529496,2013-11-19,Charlie Smithies,United Kingdom,North,Technology,Phones,"Nokia Smart Phone, Full Size",1908
AZ-2013-2671803,2013-11-19,Edward Davidson,Germany,Central,Office Supplies,Storage,"Fellowes Folders, Blue",127
AZ-2013-82677,2013-11-19,Mariam McMeckan,Belgium,Central,Office Supplies,Art,"Sanford Markers, Easy-Erase",47
AZ-2013-8017533,2013-11-19,Ethan Williams,France,Central,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",198
AZ-2013-82677,2013-11-19,Mariam McMeckan,Belgium,Central,Technology,Accessories,"Enermax Mouse, Programmable",293
AZ-2013-8017533,2013-11-19,Ethan Williams,France,Central,Technology,Phones,"Samsung Signal Booster, Full Size",469
AZ-2013-1274934,2013-11-20,Gail Thompson,United Kingdom,North,Furniture,Furnishings,"Deflect-O Light Bulb, Durable",11
AZ-2013-8603182,2013-11-20,Tom Charlton,Germany,Central,Furniture,Bookcases,"Dania Stackable Bookrack, Pine",221
AZ-2013-8603182,2013-11-20,Tom Charlton,Germany,Central,Office Supplies,Envelopes,"Jiffy Manila Envelope, Set of 50",52
AZ-2013-2294363,2013-11-20,Jonathan Barbee,Norway,North,Office Supplies,Envelopes,"GlobeWeis Mailers, Security-Tint",41
AZ-2013-8946887,2013-11-21,Chelsea Bannister,France,Central,Office Supplies,Labels,"Novimex Shipping Labels, 5000 Label Set",80
AZ-2013-7600206,2013-11-21,Millie Newman,France,Central,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",91
AZ-2013-8348952,2013-11-21,Zachary Warner,United Kingdom,North,Technology,Phones,"Nokia Smart Phone, Full Size",1275
AZ-2013-9517506,2013-11-21,Harvey Drozd,Germany,Central,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",757
AZ-2013-696326,2013-11-22,Donald Molina,Germany,Central,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",52
AZ-2013-6565127,2013-11-22,Sebastian Barber,France,Central,Office Supplies,Paper,"SanDisk Memo Slips, Premium",204
AZ-2013-696326,2013-11-22,Donald Molina,Germany,Central,Office Supplies,Storage,"Smead Box, Wire Frame",9
BN-2013-6637489,2013-11-22,Gerald Galvan,Germany,Central,Technology,Copiers,"HP Fax Machine, Color",271
AZ-2013-4756629,2013-11-22,Rebecca Heysen,France,Central,Office Supplies,Appliances,"KitchenAid Stove, Red",4618
AZ-2013-6593981,2013-11-22,Anna Moreton,France,Central,Office Supplies,Art,"Boston Markers, Easy-Erase",107
AZ-2013-6593981,2013-11-22,Anna Moreton,France,Central,Office Supplies,Art,"Sanford Canvas, Blue",152
AZ-2013-6593981,2013-11-22,Anna Moreton,France,Central,Office Supplies,Paper,"Enermax Message Books, Premium",45
AZ-2013-6593981,2013-11-22,Anna Moreton,France,Central,Office Supplies,Storage,"Fellowes Shelving, Blue",156
AZ-2013-4756629,2013-11-22,Rebecca Heysen,France,Central,Office Supplies,Storage,"Fellowes Folders, Single Width",71
AZ-2013-6593981,2013-11-22,Anna Moreton,France,Central,Technology,Accessories,"Enermax Numeric Keypad, USB",276
AZ-2013-388293,2013-11-22,Gracie Powell,Germany,Central,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",1051
AZ-2013-388293,2013-11-22,Gracie Powell,Germany,Central,Office Supplies,Binders,"Ibico Index Tab, Clear",59
AZ-2013-7044470,2013-11-22,James Bruns,Spain,South,Furniture,Furnishings,"Tenex Light Bulb, Duo Pack",38
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",294
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Art,"Boston Pens, Blue",28
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Fasteners,"Accos Staples, 12 Pack",31
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Labels,"Harbour Creations Round Labels, Adjustable",14
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Paper,"Eaton Memo Slips, 8.5 x 11",72
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Paper,"Xerox Cards & Envelopes, 8.5 x 11",147
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Storage,"Rogers Trays, Wire Frame",383
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Office Supplies,Supplies,"Acme Box Cutter, Steel",37
AZ-2013-7044470,2013-11-22,James Bruns,Spain,South,Office Supplies,Art,"BIC Markers, Water Color",59
AZ-2013-3127336,2013-11-22,Tricia Bustamante,Germany,Central,Technology,Machines,"StarTech Inkjet, Wireless",1509
AZ-2013-1917714,2013-11-24,Rachel Tyler,France,Central,Office Supplies,Storage,"Fellowes Folders, Single Width",24
AZ-2013-5802443,2013-11-24,Donald Pak,France,Central,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",20
AZ-2013-6873105,2013-11-25,Hudson Ordell,France,Central,Furniture,Chairs,"Office Star Bag Chairs, Black",143
AZ-2013-6873105,2013-11-25,Hudson Ordell,France,Central,Office Supplies,Storage,"Fellowes Shelving, Single Width",260
AZ-2013-6873105,2013-11-25,Hudson Ordell,France,Central,Office Supplies,Storage,"Smead Lockers, Blue",1786
AZ-2013-6686311,2013-11-25,Zona Meyer,Netherlands,Central,Office Supplies,Storage,"Fellowes Folders, Blue",106
AZ-2013-1958192,2013-11-25,Michael Myers,Spain,South,Office Supplies,Art,"Stanley Markers, Water Color",76
AZ-2013-6873105,2013-11-25,Hudson Ordell,France,Central,Technology,Copiers,"Sharp Wireless Fax, Color",608
BN-2013-6039695,2013-11-25,John Town,Sweden,North,Furniture,Furnishings,"Tenex Stacking Tray, Erganomic",27
AZ-2013-2020686,2013-11-25,Rachel Morton,Germany,Central,Office Supplies,Art,"BIC Markers, Fluorescent",194
AZ-2013-2791278,2013-11-25,Toby Conway,United Kingdom,North,Office Supplies,Storage,"Rogers Lockers, Single Width",635
AZ-2013-2791278,2013-11-25,Toby Conway,United Kingdom,North,Technology,Phones,"Apple Audio Dock, with Caller ID",167
AZ-2013-7312978,2013-11-25,Claudia Poore,Spain,South,Office Supplies,Art,"Boston Sketch Pad, Blue",146
AZ-2013-7312978,2013-11-25,Claudia Poore,Spain,South,Office Supplies,Fasteners,"OIC Paper Clips, Bulk Pack",43
AZ-2013-4071226,2013-11-25,Makayla Elphinstone,Italy,South,Office Supplies,Paper,"Enermax Memo Slips, 8.5 x 11",59
AZ-2013-1362722,2013-11-26,Shannon Lane,United Kingdom,North,Furniture,Chairs,"Office Star Rocking Chair, Adjustable",287
AZ-2013-1362722,2013-11-26,Shannon Lane,United Kingdom,North,Technology,Copiers,"HP Fax Machine, Digital",599
BN-2013-717588,2013-11-26,Liam Marshall,Netherlands,Central,Office Supplies,Paper,"Green Bar Computer Printout Paper, Premium",30
AZ-2013-2605178,2013-11-26,Laura Elizabeth,United Kingdom,North,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",52
AZ-2013-2605178,2013-11-26,Laura Elizabeth,United Kingdom,North,Office Supplies,Binders,"Ibico 3-Hole Punch, Durable",86
AZ-2013-2605178,2013-11-26,Laura Elizabeth,United Kingdom,North,Office Supplies,Supplies,"Elite Ruler, Serrated",9
AZ-2013-6551500,2013-11-27,Peter Daly,Austria,Central,Furniture,Bookcases,"Ikea Classic Bookcase, Mobile",2900
AZ-2013-3692060,2013-11-27,Janet Broussard,United Kingdom,North,Office Supplies,Art,"Boston Canvas, Fluorescent",165
AZ-2013-9665957,2013-11-27,Harry Nelson,United Kingdom,North,Technology,Phones,"Motorola Speaker Phone, Cordless",265
AZ-2013-7261942,2013-11-28,Nancy Seay,Austria,Central,Technology,Copiers,"HP Personal Copier, Laser",497
AZ-2013-2587555,2013-11-28,Terence Welch,Germany,Central,Office Supplies,Paper,"Green Bar Computer Printout Paper, Recycled",119
AZ-2013-2986010,2013-11-28,Daniel Lucas,Germany,Central,Office Supplies,Binders,"Ibico Index Tab, Durable",19
AZ-2013-2986010,2013-11-28,Daniel Lucas,Germany,Central,Office Supplies,Storage,"Smead Shelving, Industrial",44
BN-2013-8418057,2013-11-28,Jamie Le Grand,Sweden,North,Office Supplies,Storage,"Tenex File Cart, Blue",133
AZ-2013-2986010,2013-11-28,Daniel Lucas,Germany,Central,Technology,Accessories,"Logitech Numeric Keypad, Programmable",335
AZ-2013-9489930,2013-11-28,Ashton Charles,France,Central,Office Supplies,Labels,"Hon Round Labels, Adjustable",5
AZ-2013-2847,2013-11-28,Maynard Moorman,Spain,South,Furniture,Bookcases,"Safco Classic Bookcase, Metal",3063
AZ-2013-2847,2013-11-28,Maynard Moorman,Spain,South,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, White",82
AZ-2013-2847,2013-11-28,Maynard Moorman,Spain,South,Office Supplies,Binders,"Avery Index Tab, Clear",19
AZ-2013-2847,2013-11-28,Maynard Moorman,Spain,South,Office Supplies,Binders,"Ibico Binder Covers, Recycled",28
AZ-2013-2847,2013-11-28,Maynard Moorman,Spain,South,Office Supplies,Labels,"Hon Shipping Labels, Laser Printer Compatible",57
AZ-2013-5020127,2013-11-29,Naomi Hancock,Germany,Central,Furniture,Furnishings,"Tenex Clock, Erganomic",342
AZ-2013-4503283,2013-11-29,Erick Tanner,France,Central,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",2479
AZ-2013-4503283,2013-11-29,Erick Tanner,France,Central,Furniture,Furnishings,"Advantus Clock, Duo Pack",206
AZ-2013-4503283,2013-11-29,Erick Tanner,France,Central,Furniture,Furnishings,"Tenex Light Bulb, Durable",48
AZ-2013-4503283,2013-11-29,Erick Tanner,France,Central,Technology,Machines,"StarTech Receipt Printer, Wireless",188
AZ-2013-6800942,2013-11-30,Ethan Barrett,Netherlands,Central,Technology,Machines,"Okidata Inkjet, Wireless",628
AZ-2013-7421576,2013-11-30,Josh Wilkinson,Spain,South,Furniture,Furnishings,"Tenex Clock, Duo Pack",201
AZ-2013-156529,2013-11-30,Angelina Beeton,Austria,Central,Office Supplies,Binders,"Acco Binding Machine, Clear",303
AZ-2013-156529,2013-11-30,Angelina Beeton,Austria,Central,Office Supplies,Storage,"Tenex Lockers, Wire Frame",1829
AZ-2013-156529,2013-11-30,Angelina Beeton,Austria,Central,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip",215
AZ-2013-2558341,2013-11-30,Stella Hellyer,France,Central,Furniture,Furnishings,"Advantus Stacking Tray, Erganomic",50
AZ-2013-2558341,2013-11-30,Stella Hellyer,France,Central,Office Supplies,Storage,"Tenex Folders, Single Width",146
AZ-2013-708571,2013-11-30,Georgina Storey,France,Central,Furniture,Chairs,"Novimex Steel Folding Chair, Black",359
AZ-2013-708571,2013-11-30,Georgina Storey,France,Central,Office Supplies,Art,"BIC Sketch Pad, Water Color",311
AZ-2013-708571,2013-11-30,Georgina Storey,France,Central,Office Supplies,Art,"Boston Markers, Blue",53
AZ-2013-708571,2013-11-30,Georgina Storey,France,Central,Technology,Machines,"Okidata Printer, White",227
AZ-2013-6220959,2013-12-02,Archie Whittaker,France,Central,Office Supplies,Appliances,"Hamilton Beach Stove, White",2432
AZ-2013-6220959,2013-12-02,Archie Whittaker,France,Central,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",24
AZ-2013-6220959,2013-12-02,Archie Whittaker,France,Central,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",99
AZ-2013-6220959,2013-12-02,Archie Whittaker,France,Central,Office Supplies,Envelopes,"Kraft Manila Envelope, with clear poly window",180
AZ-2013-6220959,2013-12-02,Archie Whittaker,France,Central,Office Supplies,Paper,"Enermax Message Books, Recycled",112
AZ-2013-6220959,2013-12-02,Archie Whittaker,France,Central,Office Supplies,Paper,"Xerox Note Cards, Premium",105
BN-2013-1315378,2013-12-02,Katherine Grant,Netherlands,Central,Technology,Machines,"Okidata Inkjet, Wireless",471
AZ-2013-3220222,2013-12-03,Toby Conway,Italy,South,Office Supplies,Envelopes,"Cameo Peel and Seal, with clear poly window",49
AZ-2013-1741876,2013-12-03,Matilda Jackson,Spain,South,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",575
AZ-2013-1741876,2013-12-03,Matilda Jackson,Spain,South,Furniture,Bookcases,"Ikea Floating Shelf Set, Traditional",170
AZ-2013-6121627,2013-12-03,Chloe Landale,United Kingdom,North,Office Supplies,Storage,"Eldon Folders, Single Width",51
AZ-2013-6440318,2013-12-03,Ronald Everson,France,Central,Technology,Phones,"Nokia Headset, VoIP",249
AZ-2013-6121627,2013-12-03,Chloe Landale,United Kingdom,North,Technology,Copiers,"Sharp Fax and Copier, Color",510
AZ-2013-4386533,2013-12-03,Isabelle Macghey,Germany,Central,Furniture,Furnishings,"Deflect-O Frame, Durable",964
AZ-2013-6334025,2013-12-03,Craig Rayner,Germany,Central,Office Supplies,Art,"Stanley Sketch Pad, Blue",133
AZ-2013-7662993,2013-12-03,Spencer Wallis,United Kingdom,North,Technology,Copiers,"Hewlett Copy Machine, Color",795
AZ-2013-8044431,2013-12-03,Lucas Northcott,United Kingdom,North,Furniture,Furnishings,"Eldon Clock, Duo Pack",79
BN-2013-236928,2013-12-04,Joel Peters,Germany,Central,Furniture,Bookcases,"Sauder Corner Shelving, Pine",401
BN-2013-236928,2013-12-04,Joel Peters,Germany,Central,Office Supplies,Envelopes,"Kraft Interoffice Envelope, Security-Tint",49
AZ-2013-514830,2013-12-04,Holly Black,Italy,South,Office Supplies,Labels,"Novimex Color Coded Labels, Laser Printer Compatible",62
BN-2013-333027,2013-12-04,Anna Macdonald,Italy,South,Furniture,Chairs,"Harbour Creations Swivel Stool, Black",213
AZ-2013-7453439,2013-12-04,Poppy Gunn,Austria,Central,Furniture,Chairs,"SAFCO Chairmat, Black",115
AZ-2013-7453439,2013-12-04,Poppy Gunn,Austria,Central,Office Supplies,Art,"BIC Sketch Pad, Blue",292
AZ-2013-7453439,2013-12-04,Poppy Gunn,Austria,Central,Office Supplies,Art,"Boston Sketch Pad, Blue",97
AZ-2013-7453439,2013-12-04,Poppy Gunn,Austria,Central,Office Supplies,Art,"Sanford Highlighters, Water Color",38
AZ-2013-7453439,2013-12-04,Poppy Gunn,Austria,Central,Office Supplies,Fasteners,"Stockwell Rubber Bands, Assorted Sizes",41
AZ-2013-467128,2013-12-04,John Basser,Germany,Central,Office Supplies,Envelopes,"Kraft Peel and Seal, Security-Tint",206
BN-2013-5879462,2013-12-04,Enrique Friedman,United Kingdom,North,Office Supplies,Art,"Binney & Smith Sketch Pad, Easy-Erase",233
BN-2013-5879462,2013-12-04,Enrique Friedman,United Kingdom,North,Office Supplies,Binders,"Acco Binder, Economy",45
AZ-2013-1510568,2013-12-05,David To,Germany,Central,Office Supplies,Art,"BIC Sketch Pad, Easy-Erase",245
AZ-2013-9057742,2013-12-05,Lily Tyler,United Kingdom,North,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",82
AZ-2013-6085124,2013-12-05,Ebony Northcott,France,Central,Office Supplies,Art,"Sanford Markers, Fluorescent",49
AZ-2013-1673831,2013-12-05,Elijah Ruatoka,Germany,Central,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",143
AZ-2013-1673831,2013-12-05,Elijah Ruatoka,Germany,Central,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",34
AZ-2013-6085124,2013-12-05,Ebony Northcott,France,Central,Technology,Machines,"Epson Calculator, Red",37
AZ-2013-2377815,2013-12-05,Freya Briggs,France,Central,Furniture,Furnishings,"Eldon Frame, Duo Pack",116
AZ-2013-6411622,2013-12-06,Tricia Bustamante,Spain,South,Office Supplies,Binders,"Acco Binder Covers, Economy",40
AZ-2013-6438316,2013-12-06,Sue Castaneda,France,Central,Office Supplies,Binders,"Avery Binder, Durable",72
AZ-2013-9345713,2013-12-07,Philip Newsom,Germany,Central,Office Supplies,Binders,"Avery Binding Machine, Economy",244
AZ-2013-9345713,2013-12-07,Philip Newsom,Germany,Central,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",151
AZ-2013-9345713,2013-12-07,Philip Newsom,Germany,Central,Office Supplies,Storage,"Rogers Shelving, Wire Frame",165
AZ-2013-5764612,2013-12-07,Claire Dilke,France,Central,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",158
AZ-2013-5764612,2013-12-07,Claire Dilke,France,Central,Office Supplies,Storage,"Eldon Trays, Wire Frame",127
AZ-2013-5764612,2013-12-07,Claire Dilke,France,Central,Office Supplies,Storage,"Tenex Shelving, Wire Frame",145
AZ-2013-5764612,2013-12-07,Claire Dilke,France,Central,Technology,Machines,"Okidata Phone, Red",214
AZ-2013-4450786,2013-12-07,Nathan Clayton,Germany,Central,Office Supplies,Storage,"Smead Folders, Single Width",173
AZ-2013-7868925,2013-12-07,Joel Ortega,United Kingdom,North,Office Supplies,Paper,"Enermax Parchment Paper, 8.5 x 11",39
AZ-2013-7868925,2013-12-07,Joel Ortega,United Kingdom,North,Technology,Copiers,"HP Personal Copier, High-Speed",122
AZ-2013-5467266,2013-12-09,Eloise Mahmood,United Kingdom,North,Office Supplies,Binders,"Ibico Binder, Clear",105
AZ-2013-5467266,2013-12-09,Eloise Mahmood,United Kingdom,North,Office Supplies,Binders,"Wilson Jones Binder, Durable",44
AZ-2013-3225863,2013-12-09,Kyle Beard,Norway,North,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Mobile",508
AZ-2013-8343669,2013-12-09,Poppy Gunn,France,Central,Office Supplies,Storage,"Fellowes Trays, Industrial",156
BN-2013-2815827,2013-12-09,Hayden Perkins,Spain,South,Office Supplies,Storage,"Smead File Cart, Single Width",347
